Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
114,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1374|776|546|389|275|228|169|138|105|88|75|75|53|39|29|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1374|776|546|389|275|228|169|138|105|88|75|75|53|39|29|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1374|723|511|370|252|206|159|133|98|81|68|74|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1374|723|511|370|252|206|159|133|98|81|68|74|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1360|1374|723|511|370|252|206|159|133|98|81|68|74|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1360|1374|723|511|370|252|206|159|133|98|81|68|74|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|598|180|113|76|50|31|22|24|9|7|5|9|13|16|12|,1356|776|543|398|294|202|175|137|109|89|74|63|65|37|19|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
115,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1356|776|543|398|294|202|175|137|109|89|74|63|65|37|19|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1356|776|543|398|294|202|175|137|109|89|74|63|65|37|19|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1356|709|502|368|268|188|165|128|92|80|66|56|61|34|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1356|709|502|368|268|188|165|128|92|80|66|56|61|34|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1349|1356|709|502|368|268|188|165|128|92|80|66|56|61|34|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1349|1356|709|502|368|268|188|165|128|92|80|66|56|61|34|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|585|169|120|79|48|35|18|16|13|5|3|7|15|16|9|,1346|771|540|382|289|220|153|147|112|79|75|63|49|46|18|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
116,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1346|771|540|382|289|220|153|147|112|79|75|63|49|46|18|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1346|771|540|382|289|220|153|147|112|79|75|63|49|46|18|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1346|705|494|346|262|202|139|136|106|73|71|58|44|46|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1346|705|494|346|262|202|139|136|106|73|71|58|44|46|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1355|1346|705|494|346|262|202|139|136|106|73|71|58|44|46|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1355|1346|705|494|346|262|202|139|136|106|73|71|58|44|46|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|588|176|109|78|52|33|16|16|10|7|6|7|7|18|7|,1352|758|529|385|268|210|169|123|120|96|66|65|51|37|28|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1352|758|529|385|268|210|169|123|120|96|66|65|51|37|28|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1352|758|529|385|268|210|169|123|120|96|66|65|51|37|28|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1352|695|489|351|255|200|155|115|111|92|60|62|46|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1352|695|489|351|255|200|155|115|111|92|60|62|46|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1317|1352|695|489|351|255|200|155|115|111|92|60|62|46|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1317|1352|695|489|351|255|200|155|115|111|92|60|62|46|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|595|169|117|73|49|34|23|16|10|7|6|10|9|11|9|,1314|757|526|372|278|206|166|132|99|101|85|54|52|37|24|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
118,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1314|757|526|372|278|206|166|132|99|101|85|54|52|37|24|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1314|757|526|372|278|206|166|132|99|101|85|54|52|37|24|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1314|711|488|342|260|188|147|121|94|96|80|43|49|36|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1314|711|488|342|260|188|147|121|94|96|80|43|49|36|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1292|1314|711|488|342|260|188|147|121|94|96|80|43|49|36|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1292|1314|711|488|342|260|188|147|121|94|96|80|43|49|36|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,16|579|177|112|71|47|34|18|12|13|8|8|6|15|11|7|,1276|735|534|376|271|213|154|129|109|81|88|72|37|34|25|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
119,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1276|735|534|376|271|213|154|129|109|81|88|72|37|34|25|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1276|735|534|376|271|213|154|129|109|81|88|72|37|34|25|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1276|681|500|344|246|201|143|120|104|75|86|67|35|31|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1276|681|500|344|246|201|143|120|104|75|86|67|35|31|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1309|1276|681|500|344|246|201|143|120|104|75|86|67|35|31|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1309|1276|681|500|344|246|201|143|120|104|75|86|67|35|31|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|556|169|117|73|49|33|27|16|12|4|9|10|7|8|7|,1309|720|512|383|271|197|168|116|104|92|71|77|57|28|23|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
120,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1309|720|512|383|271|197|168|116|104|92|71|77|57|28|23|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1309|720|512|383|271|197|168|116|104|92|71|77|57|28|23|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1309|673|473|353|245|186|152|105|96|84|64|74|53|27|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1309|673|473|353|245|186|152|105|96|84|64|74|53|27|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1296|1309|673|473|353|245|186|152|105|96|84|64|74|53|27|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1296|1309|673|473|353|245|186|152|105|96|84|64|74|53|27|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|570|168|107|72|46|33|21|11|13|4|5|9|17|7|8|,1294|739|505|366|281|199|153|131|94|83|80|59|65|36|20|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
121,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1294|739|505|366|281|199|153|131|94|83|80|59|65|36|20|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1294|739|505|366|281|199|153|131|94|83|80|59|65|36|20|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1294|681|465|344|264|183|140|124|85|77|78|51|61|31|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1294|681|465|344|264|183|140|124|85|77|78|51|61|31|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1312|1294|681|465|344|264|183|140|124|85|77|78|51|61|31|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1312|1294|681|465|344|264|183|140|124|85|77|78|51|61|31|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|566|171|108|68|55|27|20|12|8|6|10|6|11|12|8|,1312|728|510|357|276|209|156|120|112|77|71|68|45|50|19|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
122,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1312|728|510|357|276|209|156|120|112|77|71|68|45|50|19|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1312|728|510|357|276|209|156|120|112|77|71|68|45|50|19|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1312|679|468|339|256|193|145|114|103|72|67|62|42|47|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1312|679|468|339|256|193|145|114|103|72|67|62|42|47|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1294|1312|679|468|339|256|193|145|114|103|72|67|62|42|47|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1294|1312|679|468|339|256|193|145|114|103|72|67|62|42|47|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|572|168|109|68|46|35|21|9|10|7|10|8|14|13|10|,1294|740|511|359|271|210|158|124|105|93|65|57|54|28|34|8|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
123,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1294|740|511|359|271|210|158|124|105|93|65|57|54|28|34|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1294|740|511|359|271|210|158|124|105|93|65|57|54|28|34|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1294|691|477|333|253|196|145|117|98|89|61|52|50|27|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1294|691|477|333|253|196|145|117|98|89|61|52|50|27|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1353|1294|691|477|333|253|196|145|117|98|89|61|52|50|27|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1353|1294|691|477|333|253|196|145|117|98|89|61|52|50|27|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|565|172|104|71|48|34|18|16|7|8|7|12|11|12|13|,1349|729|519|373|262|205|162|127|101|91|81|54|40|39|15|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
124,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1349|729|519|373|262|205|162|127|101|91|81|54|40|39|15|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1349|729|519|373|262|205|162|127|101|91|81|54|40|39|15|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1349|675|472|349|244|188|150|121|93|90|76|52|35|36|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1349|675|472|349|244|188|150|121|93|90|76|52|35|36|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1343|1349|675|472|349|244|188|150|121|93|90|76|52|35|36|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1343|1349|675|472|349|244|188|150|121|93|90|76|52|35|36|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|586|165|106|73|47|27|20|15|9|7|5|8|10|8|4|,1338|763|510|366|276|197|161|130|106|84|83|71|44|25|28|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
125,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1338|763|510|366|276|197|161|130|106|84|83|71|44|25|28|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1338|763|510|366|276|197|161|130|106|84|83|71|44|25|28|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1338|697|469|340|253|184|145|114|95|82|77|66|36|21|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1338|697|469|340|253|184|145|114|95|82|77|66|36|21|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1326|1338|697|469|340|253|184|145|114|95|82|77|66|36|21|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1326|1338|697|469|340|253|184|145|114|95|82|77|66|36|21|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|580|171|108|69|49|32|24|16|9|11|7|5|10|5|11|,1320|758|526|361|271|204|152|121|98|86|71|70|61|26|16|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
126,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1320|758|526|361|271|204|152|121|98|86|71|70|61|26|16|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1320|758|526|361|271|204|152|121|98|86|71|70|61|26|16|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1320|707|491|336|253|189|137|108|92|80|64|67|58|25|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1320|707|491|336|253|189|137|108|92|80|64|67|58|25|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1315|1320|707|491|336|253|189|137|108|92|80|64|67|58|25|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1315|1320|707|491|336|253|189|137|108|92|80|64|67|58|25|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|576|173|114|71|52|27|19|14|10|9|4|8|14|9|8|,1313|744|534|377|265|201|162|118|94|82|71|60|59|44|16|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
127,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1313|744|534|377|265|201|162|118|94|82|71|60|59|44|16|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1313|744|534|377|265|201|162|118|94|82|71|60|59|44|16|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1313|687|505|351|250|187|149|109|85|77|63|56|56|44|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1313|687|505|351|250|187|149|109|85|77|63|56|56|44|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1326|1313|687|505|351|250|187|149|109|85|77|63|56|56|44|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1326|1313|687|505|351|250|187|149|109|85|77|63|56|56|44|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|576|177|117|76|50|36|21|16|8|4|7|10|13|15|8|,1324|737|510|388|275|200|151|128|93|77|73|56|46|43|29|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
128,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1324|737|510|388|275|200|151|128|93|77|73|56|46|43|29|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1324|737|510|388|275|200|151|128|93|77|73|56|46|43|29|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1324|679|471|356|253|188|142|120|87|71|68|54|44|42|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1324|679|471|356|253|188|142|120|87|71|68|54|44|42|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1315|1324|679|471|356|253|188|142|120|87|71|68|54|44|42|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1315|1324|679|471|356|253|188|142|120|87|71|68|54|44|42|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|578|163|106|71|45|34|25|15|8|7|7|9|9|11|12|,1315|746|516|365|285|208|154|117|105|79|64|61|45|35|31|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
129,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1315|746|516|365|285|208|154|117|105|79|64|61|45|35|31|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1315|746|516|365|285|208|154|117|105|79|64|61|45|35|31|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1315|692|483|342|261|196|145|110|94|76|59|57|44|33|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1315|692|483|342|261|196|145|110|94|76|59|57|44|33|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1285|1315|692|483|342|261|196|145|110|94|76|59|57|44|33|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1285|1315|692|483|342|261|196|145|110|94|76|59|57|44|33|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,8|575|173|108|73|46|32|23|13|11|7|5|8|11|11|11|,1277|740|519|375|269|215|164|122|97|83|69|54|49|33|22|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
130,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1277|740|519|375|269|215|164|122|97|83|69|54|49|33|22|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1277|740|519|375|269|215|164|122|97|83|69|54|49|33|22|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1277|696|483|343|247|202|148|116|88|80|61|48|44|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1277|696|483|343|247|202|148|116|88|80|61|48|44|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1283|1277|696|483|343|247|202|148|116|88|80|61|48|44|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1283|1277|696|483|343|247|202|148|116|88|80|61|48|44|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|557|180|109|77|40|29|24|18|10|10|6|8|12|12|10|,1283|720|516|374|266|207|173|124|98|78|70|55|40|32|20|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
