Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
119,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1649|920|653|443|349|238|177|157|116|109|89|68|50|38|27|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1649|920|653|443|349|238|177|157|116|109|89|68|50|38|27|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1649|849|605|405|332|218|166|145|111|105|83|60|48|37|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1649|849|605|405|332|218|166|145|111|105|83|60|48|37|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1614|1649|849|605|405|332|218|166|145|111|105|83|60|48|37|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1614|1649|849|605|405|332|218|166|145|111|105|83|60|48|37|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,11|723|210|136|85|63|41|26|21|18|12|13|12|14|11|12|,1603|926|639|469|320|269|177|140|124|93|93|70|48|34|26|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
120,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1603|926|639|469|320|269|177|140|124|93|93|70|48|34|26|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1603|926|639|469|320|269|177|140|124|93|93|70|48|34|26|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1603|852|588|431|299|254|163|128|113|85|88|67|46|32|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1603|852|588|431|299|254|163|128|113|85|88|67|46|32|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1602|1603|852|588|431|299|254|163|128|113|85|88|67|46|32|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1602|1603|852|588|431|299|254|163|128|113|85|88|67|46|32|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|701|207|135|89|62|43|22|20|13|5|7|11|13|9|12|,1598|902|645|453|342|237|211|141|108|100|80|81|56|33|23|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
121,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1598|902|645|453|342|237|211|141|108|100|80|81|56|33|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1598|902|645|453|342|237|211|141|108|100|80|81|56|33|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1598|839|587|416|318|221|199|137|102|91|74|73|52|31|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1598|839|587|416|318|221|199|137|102|91|74|73|52|31|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1594|1598|839|587|416|318|221|199|137|102|91|74|73|52|31|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1594|1598|839|587|416|318|221|199|137|102|91|74|73|52|31|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|694|208|134|84|59|40|30|18|15|6|8|14|11|9|11|,1589|904|631|453|332|259|181|169|119|87|85|66|59|41|22|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
122,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1589|904|631|453|332|259|181|169|119|87|85|66|59|41|22|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1589|904|631|453|332|259|181|169|119|87|85|66|59|41|22|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1589|836|583|415|304|239|161|157|107|86|76|62|55|37|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1589|836|583|415|304|239|161|157|107|86|76|62|55|37|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1575|1589|836|583|415|304|239|161|157|107|86|76|62|55|37|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1575|1589|836|583|415|304|239|161|157|107|86|76|62|55|37|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|697|210|133|89|61|41|24|16|10|9|9|10|13|20|7|,1572|892|626|450|326|243|198|137|141|97|77|67|52|42|17|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
123,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1572|892|626|450|326|243|198|137|141|97|77|67|52|42|17|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1572|892|626|450|326|243|198|137|141|97|77|67|52|42|17|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1572|827|582|421|296|219|185|131|135|91|71|62|48|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1572|827|582|421|296|219|185|131|135|91|71|62|48|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1549|1572|827|582|421|296|219|185|131|135|91|71|62|48|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1549|1572|827|582|421|296|219|185|131|135|91|71|62|48|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|687|206|134|91|51|38|26|19|15|12|8|12|13|10|6|,1548|885|621|448|330|245|181|159|112|120|79|63|50|35|27|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
124,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1548|885|621|448|330|245|181|159|112|120|79|63|50|35|27|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1548|885|621|448|330|245|181|159|112|120|79|63|50|35|27|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1548|821|576|411|300|226|167|148|101|112|72|59|47|33|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1548|821|576|411|300|226|167|148|101|112|72|59|47|33|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1542|1548|821|576|411|300|226|167|148|101|112|72|59|47|33|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1542|1548|821|576|411|300|226|167|148|101|112|72|59|47|33|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|680|212|135|85|53|41|27|15|15|9|10|11|12|9|11|,1542|868|609|441|326|247|185|140|133|86|103|62|48|35|24|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
125,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1542|868|609|441|326|247|185|140|133|86|103|62|48|35|24|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1542|868|609|441|326|247|185|140|133|86|103|62|48|35|24|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1542|802|567|405|299|231|175|134|127|82|97|58|42|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1542|802|567|405|299|231|175|134|127|82|97|58|42|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1527|1542|802|567|405|299|231|175|134|127|82|97|58|42|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1527|1542|802|567|405|299|231|175|134|127|82|97|58|42|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|671|199|128|80|58|46|21|18|17|11|7|11|16|14|12|,1527|871|603|439|325|241|185|154|116|110|71|90|47|26|18|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
126,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1527|871|603|439|325|241|185|154|116|110|71|90|47|26|18|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1527|871|603|439|325|241|185|154|116|110|71|90|47|26|18|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1527|819|558|401|302|225|174|138|112|101|64|84|45|23|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1527|819|558|401|302|225|174|138|112|101|64|84|45|23|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1474|1527|819|558|401|302|225|174|138|112|101|64|84|45|23|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1474|1527|819|558|401|302|225|174|138|112|101|64|84|45|23|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|670|199|125|85|61|42|25|21|13|12|6|12|12|10|9|,1468|857|620|433|316|241|183|149|117|99|89|58|72|33|13|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
127,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1468|857|620|433|316|241|183|149|117|99|89|58|72|33|13|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1468|857|620|433|316|241|183|149|117|99|89|58|72|33|13|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1468|810|581|411|290|225|168|135|110|96|79|57|67|31|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1468|810|581|411|290|225|168|135|110|96|79|57|67|31|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1535|1468|810|581|411|290|225|168|135|110|96|79|57|67|31|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1535|1468|810|581|411|290|225|168|135|110|96|79|57|67|31|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|639|205|123|87|52|36|30|18|14|9|9|10|21|9|8|,1534|829|605|458|324|238|189|138|117|96|87|70|47|46|22|5|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
128,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1534|829|605|458|324|238|189|138|117|96|87|70|47|46|22|5|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1534|829|605|458|324|238|189|138|117|96|87|70|47|46|22|5|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1534|770|558|429|300|222|175|127|111|93|82|64|44|46|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1534|770|558|429|300|222|175|127|111|93|82|64|44|46|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1522|1534|770|558|429|300|222|175|127|111|93|82|64|44|46|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1522|1534|770|558|429|300|222|175|127|111|93|82|64|44|46|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|670|186|127|87|56|37|25|14|14|14|5|9|11|16|10|,1522|864|584|431|342|244|185|150|113|97|79|77|55|33|30|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
129,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1522|864|584|431|342|244|185|150|113|97|79|77|55|33|30|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1522|864|584|431|342|244|185|150|113|97|79|77|55|33|30|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1522|807|540|409|317|232|172|141|100|87|73|72|52|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1522|807|540|409|317|232|172|141|100|87|73|72|52|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1542|1522|807|540|409|317|232|172|141|100|87|73|72|52|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1542|1522|807|540|409|317|232|172|141|100|87|73|72|52|33|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|665|197|122|81|60|41|22|21|10|5|9|13|13|9|12|,1537|857|610|418|328|257|191|150|120|90|82|64|59|39|24|17|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
130,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1537|857|610|418|328|257|191|150|120|90|82|64|59|39|24|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1537|857|610|418|328|257|191|150|120|90|82|64|59|39|24|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1537|810|563|386|306|238|173|142|111|84|76|58|55|38|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1537|810|563|386|306|238|173|142|111|84|76|58|55|38|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1515|1537|810|563|386|306|238|173|142|111|84|76|58|55|38|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1515|1537|810|563|386|306|238|173|142|111|84|76|58|55|38|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|676|204|134|78|61|40|22|21|14|10|6|6|15|11|9|,1510|861|606|429|308|245|198|151|121|97|74|70|52|40|27|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
131,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1510|861|606|429|308|245|198|151|121|97|74|70|52|40|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1510|861|606|429|308|245|198|151|121|97|74|70|52|40|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1510|799|573|411|287|223|190|141|109|91|72|66|49|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1510|799|573|411|287|223|190|141|109|91|72|66|49|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1506|1510|799|573|411|287|223|190|141|109|91|72|66|49|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1506|1510|799|573|411|287|223|190|141|109|91|72|66|49|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|660|199|134|92|57|38|26|18|10|8|11|10|11|12|11|,1505|850|600|439|319|230|185|164|123|99|83|61|56|38|24|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
132,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1505|850|600|439|319|230|185|164|123|99|83|61|56|38|24|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1505|850|600|439|319|230|185|164|123|99|83|61|56|38|24|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1505|794|555|412|295|212|169|156|116|88|78|60|52|36|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1505|794|555|412|295|212|169|156|116|88|78|60|52|36|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1507|1505|794|555|412|295|212|169|156|116|88|78|60|52|36|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1507|1505|794|555|412|295|212|169|156|116|88|78|60|52|36|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|658|193|124|85|55|38|25|17|14|6|8|7|11|13|10|,1505|847|601|431|327|240|174|144|139|102|82|70|53|41|23|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
133,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1505|847|601|431|327|240|174|144|139|102|82|70|53|41|23|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1505|847|601|431|327|240|174|144|139|102|82|70|53|41|23|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1505|788|569|401|306|221|159|128|130|95|75|66|51|40|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1505|788|569|401|306|221|159|128|130|95|75|66|51|40|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1544|1505|788|569|401|306|221|159|128|130|95|75|66|51|40|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1544|1505|788|569|401|306|221|159|128|130|95|75|66|51|40|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|661|198|134|79|62|40|26|16|17|8|7|8|11|13|8|,1538|844|590|435|322|244|181|133|112|113|87|68|58|40|27|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
134,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1538|844|590|435|322|244|181|133|112|113|87|68|58|40|27|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1538|844|590|435|322|244|181|133|112|113|87|68|58|40|27|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1538|787|553|398|306|234|170|125|104|108|81|63|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1538|787|553|398|306|234|170|125|104|108|81|63|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1529|1538|787|553|398|306|234|170|125|104|108|81|63|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1529|1538|787|553|398|306|234|170|125|104|108|81|63|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|666|194|120|88|58|38|25|21|13|9|8|10|14|13|12|,1519|872|593|433|310|248|196|145|104|91|99|73|53|44|26|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
135,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1519|872|593|433|310|248|196|145|104|91|99|73|53|44|26|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1519|872|593|433|310|248|196|145|104|91|99|73|53|44|26|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1519|825|555|413|294|229|183|135|102|85|88|67|50|41|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1519|825|555|413|294|229|183|135|102|85|88|67|50|41|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1519|1519|825|555|413|294|229|183|135|102|85|88|67|50|41|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1519|1519|825|555|413|294|229|183|135|102|85|88|67|50|41|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|665|204|130|85|57|38|29|16|12|9|8|10|13|15|9|,1516|854|621|425|328|237|191|154|119|90|76|80|57|37|26|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
